VG, VTG, VD, ID, IG, IS, ITG
0.3, 1, -0.05, -1.9000000000000002E-13, 0, 0, 5E-13
0.28, 1, -0.05, 2.0000000000000003E-14, 0, 0, 5E-13
0.26, 1, -0.05, 1.8000000000000002E-13, 0, 0, 0
0.24, 1, -0.05, 1E-13, 0, 0, 0
0.22, 1, -0.05, 2.2000000000000002E-13, 0, 0, 0
0.2, 1, -0.05, 3.1000000000000004E-13, 0, 0, 0
0.18, 1, -0.05, 3.6000000000000003E-13, 0, 0, -5E-13
0.16, 1, -0.05, 2.9000000000000003E-13, 0, 0, 0
0.14, 1, -0.05, -1.2000000000000002E-13, 0, 0, 0
0.12, 1, -0.05, 9.0000000000000008E-14, 0, 0, 5E-13
0.1, 1, -0.05, 3.4E-13, 0, 0, 0
0.08, 1, -0.05, 1.2000000000000002E-13, 0, 0, 0
0.06, 1, -0.05, -2E-13, 0, 5E-13, 5E-13
0.04, 1, -0.05, -2.0000000000000003E-14, 0, 0, 0
0.02, 1, -0.05, 1.2000000000000002E-13, 0, 0, 0
0, 1, -0.05, 2.8E-13, 0, 0, -5E-13
-0.02, 1, -0.05, 1.5000000000000002E-13, 0, 0, 0
-0.04, 1, -0.05, 0, 0, 5E-13, 5E-13
-0.06, 1, -0.05, -3.0000000000000005E-14, 0, 0, 0
-0.08, 1, -0.05, -1.2000000000000002E-13, 0, 0, 0
-0.1, 1, -0.05, 1.6000000000000003E-13, 0, 0, 0
-0.12, 1, -0.05, -5E-14, 0, 0, -5E-13
-0.14, 1, -0.05, 2.2000000000000002E-13, 0, 0, 0
-0.16, 1, -0.05, 4.7E-13, 0, 0, 0
-0.18, 1, -0.05, 4.5000000000000005E-13, 0, 0, 0
-0.2, 1, -0.05, 1.1000000000000001E-13, 0, 0, 0
-0.22, 1, -0.05, -4.0000000000000006E-14, 0, 0, 0
-0.24, 1, -0.05, 2.8E-13, 0, 0, 0
-0.26, 1, -0.05, -1.7E-13, 0, 0, 0
-0.28, 1, -0.05, -5E-14, 0, 0, 0
-0.3, 1, -0.05, -2.6E-13, 0, 0, -5E-13
-0.32, 1, -0.05, -1.3E-13, 0, 0, 0
-0.34, 1, -0.05, 5.2E-13, 0, 0, 0
-0.36, 1, -0.05, 1.6000000000000003E-13, 0, 0, 0
-0.38, 1, -0.05, -1.0000000000000002E-14, 0, 0, 0
-0.4, 1, -0.05, -9.0000000000000008E-14, 0, 0, 0
-0.42, 1, -0.05, 1.6000000000000003E-13, 0, 0, 0
-0.44, 1, -0.05, 1.8000000000000002E-13, 0, 0, 0
-0.46, 1, -0.05, 2.2000000000000002E-13, 0, 0, 5E-13
-0.48, 1, -0.05, 1.0000000000000002E-14, 0, 0, 0
-0.5, 1, -0.05, -1.7E-13, 0, 0, 0
-0.52, 1, -0.05, -2.0000000000000003E-14, 0, 0, 0
-0.54, 1, -0.05, 1.3E-13, 0, 0, 0
-0.56, 1, -0.05, -1E-13, 0, 0, 0
-0.58, 1, -0.05, 1.4E-13, 0, 0, 0
-0.6, 1, -0.05, 4.0000000000000006E-14, -5E-13, 0, -5E-13
-0.62, 1, -0.05, 4.6000000000000006E-13, 0, 0, 0
-0.64, 1, -0.05, 1.0000000000000002E-14, 0, 5E-13, 5E-13
-0.66, 1, -0.05, 8.0000000000000013E-14, 0, 0, -5E-13
-0.68, 1, -0.05, 3.0000000000000005E-14, 0, 0, -5E-13
-0.70000000000000007, 1, -0.05, 1.7E-13, -5E-13, 0, -5E-13
-0.72, 1, -0.05, 3.0000000000000005E-14, 0, 0, 5E-13
-0.74, 1, -0.05, -1.9000000000000002E-13, 0, 0, 0
-0.76, 1, -0.05, 1.2000000000000002E-13, 0, 0, -5E-13
-0.78, 1, -0.05, 3.0000000000000005E-14, 0, 0, 0
-0.8, 1, -0.05, 1.9000000000000002E-13, 0, 0, 5E-13
-0.82000000000000006, 1, -0.05, -1.9000000000000002E-13, 0, 0, 0
-0.84, 1, -0.05, -1.9000000000000002E-13, 0, 0, -5E-13
-0.86, 1, -0.05, 3.0000000000000005E-14, 0, 0, 0
-0.88, 1, -0.05, 3.0000000000000003E-13, 0, 0, -5E-13
-0.9, 1, -0.05, 2.1000000000000001E-13, 0, 0, 0
-0.92, 1, -0.05, -4E-13, 0, 0, 0
-0.94000000000000006, 1, -0.05, -3.7000000000000004E-13, 0, 1E-12, 0
-0.96, 1, -0.05, -2.7E-13, 0, 5E-13, 0
-0.98, 1, -0.05, -1.1900000000000002E-12, 0, 1E-12, 0
-1, 1, -0.05, -2.0700000000000003E-12, 0, 1.5E-12, 5E-13
-1.02, 1, -0.05, -3.82E-12, 0, 3.5E-12, 0
-1.04, 1, -0.05, -5.85E-12, 0, 5.4999999999999996E-12, 0
-1.06, 1, -0.05, -9.4000000000000011E-12, 0, 9.5E-12, 0
-1.08, 1, -0.05, -1.5380000000000003E-11, 0, 1.6E-11, 0
-1.1, 1, -0.05, -2.686E-11, 0, 2.6E-11, 0
-1.12, 1, -0.05, -4.5070000000000006E-11, 0, 4.3E-11, 0
-1.1400000000000001, 1, -0.05, -7.0810000000000012E-11, 0, 7.05E-11, 0
-1.16, 1, -0.05, -1.1338000000000001E-10, 0, 1.125E-10, 0
-1.18, 1, -0.05, -1.7997000000000003E-10, 0, 1.815E-10, 0
-1.2, 1, -0.05, -2.8233000000000005E-10, 0, 2.835E-10, -5E-13
-1.22, 1, -0.05, -4.4635E-10, 0, 4.47E-10, -5E-13
-1.24, 1, -0.05, -6.8012E-10, 0, 6.845E-10, 0
-1.26, 1, -0.05, -1.05498E-09, 0, 1.0525E-09, 0
-1.28, 1, -0.05, -1.5754E-09, 0, 1.546E-09, 0
-1.3, 1, -0.05, -2.2917E-09, 0, 2.2855E-09, 0
-1.32, 1, -0.05, -3.2806E-09, 0, 3.2634999999999997E-09, 0
-1.34, 1, -0.05, -4.5053E-09, 0, 4.5025E-09, 0
-1.36, 1, -0.05, -6.0595E-09, 0, 6.033E-09, 0
-1.3800000000000001, 1, -0.05, -7.8498E-09, 0, 7.8335E-09, 0
-1.4000000000000001, 1, -0.05, -9.9198E-09, 0, 9.925999999999999E-09, 0
-1.42, 1, -0.05, -1.22412E-08, 0, 1.2169999999999999E-08, 0
-1.44, 1, -0.05, -1.4686399999999998E-08, -5E-13, 1.4719999999999999E-08, 5E-13
-1.46, 1, -0.05, -1.73654E-08, 0, 1.7365E-08, 0
-1.48, 1, -0.05, -2.0067999999999998E-08, -5E-13, 2.007E-08, -5E-13
-1.5, 1, -0.05, -2.29436E-08, 0, 2.299E-08, 0
-1.52, 1, -0.05, -2.5850999999999998E-08, 0, 2.5844999999999998E-08, 0
-1.54, 1, -0.05, -2.8955999999999998E-08, 0, 2.8864999999999997E-08, 0
-1.56, 1, -0.05, -3.1885599999999997E-08, 0, 3.192E-08, 0
-1.58, 1, -0.05, -3.5026399999999994E-08, 0, 3.499E-08, 0
-1.6, 1, -0.05, -3.8048199999999995E-08, 0, 3.806E-08, 5E-13
-1.62, 1, -0.05, -4.11382E-08, -5E-13, 4.1214999999999996E-08, 0
-1.6400000000000001, 1, -0.05, -4.4289599999999993E-08, 0, 4.4305E-08, 0
-1.6600000000000001, 1, -0.05, -4.73784E-08, 0, 4.7459999999999996E-08, -5E-13
-1.68, 1, -0.05, -5.0566799999999995E-08, 0, 5.0564999999999997E-08, -5E-13
-1.7, 1, -0.05, -5.3654199999999996E-08, 0, 5.3684999999999994E-08, -5E-13
-1.72, 1, -0.05, -5.67772E-08, 0, 5.6789999999999994E-08, 5E-13
-1.74, 1, -0.05, -5.98808E-08, -5E-13, 5.9914999999999991E-08, 0
-1.76, 1, -0.05, -6.3019999999999991E-08, 0, 6.305E-08, 0
-1.78, 1, -0.05, -6.6121599999999993E-08, 0, 6.613E-08, 0
-1.8, 1, -0.05, -6.9288199999999989E-08, 0, 6.927499999999999E-08, -5E-13
-1.82, 1, -0.05, -7.24332E-08, 0, 7.2439999999999992E-08, 0
-1.84, 1, -0.05, -7.5576799999999992E-08, 0, 7.5575E-08, 0
-1.86, 1, -0.05, -7.86726E-08, 0, 7.8694999999999991E-08, -5E-13
-1.8800000000000001, 1, -0.05, -8.18554E-08, 0, 8.1855E-08, 0
-1.9000000000000001, 1, -0.05, -8.502219999999999E-08, 0, 8.4965E-08, -5E-13
-1.92, 1, -0.05, -8.81856E-08, 0, 8.8245E-08, -5E-13
-1.94, 1, -0.05, -9.1421599999999988E-08, 0, 9.1375E-08, 0
-1.96, 1, -0.05, -9.4602199999999987E-08, 0, 9.4639999999999992E-08, 0
-1.98, 1, -0.05, -9.7838599999999985E-08, 0, 9.7865E-08, 0
-2, 1, -0.05, -1.0101359999999999E-07, 0, 1.011E-07, 0
-2.02, 1, -0.05, -1.0437139999999998E-07, -5E-13, 1.04415E-07, -5E-13
-2.04, 1, -0.05, -1.07598E-07, 0, 1.07725E-07, 0
-2.06, 1, -0.05, -1.1100079999999999E-07, 0, 1.1106999999999999E-07, 0
-2.08, 1, -0.05, -1.1436659999999999E-07, 0, 1.14325E-07, -5E-13
-2.1, 1, -0.05, -1.178E-07, 0, 1.1774999999999999E-07, 0
-2.12, 1, -0.05, -1.2113999999999999E-07, 0, 1.212E-07, 0
-2.14, 1, -0.05, -1.246E-07, 0, 1.2465E-07, -5E-13
-2.16, 1, -0.05, -1.281E-07, 0, 1.281E-07, 0
-2.18, 1, -0.05, -1.3164E-07, 0, 1.317E-07, 0
-2.2, 1, -0.05, -1.3523999999999999E-07, -5E-13, 1.353E-07, 0
-2.22, 1, -0.05, -1.39E-07, -5E-13, 1.391E-07, 5E-13
-2.24, 1, -0.05, -1.4294E-07, 0, 1.43E-07, 0
-2.2600000000000002, 1, -0.05, -1.47E-07, 0, 1.4704999999999998E-07, 0
-2.2800000000000002, 1, -0.05, -1.5112E-07, 0, 1.511E-07, 5E-13
-2.3000000000000003, 1, -0.05, -1.5536E-07, 0, 1.5539999999999998E-07, 0
-2.32, 1, -0.05, -1.5986E-07, 0, 1.5985E-07, -5E-13
-2.34, 1, -0.05, -1.6432E-07, 0, 1.6429999999999998E-07, 5E-13
-2.36, 1, -0.05, -1.6882E-07, 0, 1.6874999999999997E-07, 0
-2.38, 1, -0.05, -1.734E-07, 0, 1.7355E-07, 0
-2.4, 1, -0.05, -1.7816E-07, 0, 1.7815E-07, 0
-2.42, 1, -0.05, -1.8276E-07, 0, 1.8275E-07, 0
-2.44, 1, -0.05, -1.875E-07, 0, 1.8754999999999998E-07, -5E-13
-2.46, 1, -0.05, -1.9193999999999998E-07, 0, 1.9204999999999998E-07, -5E-13
-2.48, 1, -0.05, -1.968E-07, -5E-13, 1.9674999999999999E-07, -5E-13
-2.5, 1, -0.05, -2.0129999999999998E-07, 0, 2.014E-07, 0
-2.52, 1, -0.05, -2.0598E-07, 0, 2.0604999999999997E-07, 0
-2.54, 1, -0.05, -2.1063999999999999E-07, 0, 2.1069999999999997E-07, 0
-2.56, 1, -0.05, -2.151E-07, 0, 2.1529999999999998E-07, 5E-13
-2.58, 1, -0.05, -2.1976E-07, 0, 2.1989999999999998E-07, 0
-2.6, 1, -0.05, -2.2444E-07, 0, 2.2439999999999997E-07, 0
-2.62, 1, -0.05, -2.2893999999999998E-07, 0, 2.2885E-07, -5E-13
-2.64, 1, -0.05, -2.3334E-07, 0, 2.3345E-07, 0
-2.66, 1, -0.05, -2.3812E-07, 0, 2.3794999999999998E-07, -5E-13
-2.68, 1, -0.05, -2.4262E-07, 0, 2.4259999999999996E-07, -5E-13
-2.7, 1, -0.05, -2.4694E-07, -5E-13, 2.4705E-07, -5E-13
-2.72, 1, -0.05, -2.5138E-07, 0, 2.515E-07, 0
-2.74, 1, -0.05, -2.5598E-07, -5E-13, 2.5584999999999995E-07, -5E-13
-2.7600000000000002, 1, -0.05, -2.604E-07, -5E-13, 2.6045E-07, 0
-2.7800000000000002, 1, -0.05, -2.6482E-07, 0, 2.6475E-07, 0
-2.8000000000000003, 1, -0.05, -2.6914E-07, 0, 2.6915E-07, 5E-13
-2.82, 1, -0.05, -2.735E-07, 0, 2.7344999999999995E-07, 5E-13
-2.84, 1, -0.05, -2.7798E-07, 0, 2.781E-07, 5E-13
-2.86, 1, -0.05, -2.8228E-07, 0, 2.8225E-07, 5E-13
-2.88, 1, -0.05, -2.8678E-07, 0, 2.8675E-07, 0
-2.9, 1, -0.05, -2.9098E-07, 0, 2.9104999999999995E-07, -5E-13
-2.92, 1, -0.05, -2.9544E-07, 0, 2.9544999999999996E-07, 0
-2.94, 1, -0.05, -2.9972E-07, 0, 2.9974999999999997E-07, 0
-2.96, 1, -0.05, -3.039E-07, -5E-13, 3.041E-07, 0
-2.98, 1, -0.05, -3.082E-07, -5E-13, 3.0835E-07, -5E-13
-3, 1, -0.05, -3.1274E-07, 0, 3.127E-07, -5E-13
0.3, 0.5, -0.05, 3.1000000000000004E-13, 0, 0, -5E-13
0.28, 0.5, -0.05, 2E-13, 0, 0, 0
0.26, 0.5, -0.05, 3.8000000000000005E-13, 0, 0, -5E-13
0.24, 0.5, -0.05, -1.7E-13, 0, 0, -5E-13
0.22, 0.5, -0.05, 4.0000000000000006E-14, 0, 0, 0
0.2, 0.5, -0.05, -7E-14, 0, 0, 0
0.18, 0.5, -0.05, 1.2000000000000002E-13, 0, 0, 0
0.16, 0.5, -0.05, -1.0000000000000002E-14, 0, 0, 0
0.14, 0.5, -0.05, -2.3000000000000003E-13, 0, 0, 0
0.12, 0.5, -0.05, 4.6000000000000006E-13, 0, 0, -5E-13
0.1, 0.5, -0.05, 1.1000000000000001E-13, 0, 0, 0
0.08, 0.5, -0.05, 3.6000000000000003E-13, 0, 0, 0
0.06, 0.5, -0.05, -2.0000000000000003E-14, 0, 0, 0
0.04, 0.5, -0.05, -5E-14, 0, 0, 0
0.02, 0.5, -0.05, 3.2000000000000005E-13, 0, 0, 0
0, 0.5, -0.05, -2.0000000000000003E-14, 0, 0, 5E-13
-0.02, 0.5, -0.05, -1.2000000000000002E-13, 0, 0, -5E-13
-0.04, 0.5, -0.05, 1E-13, 0, 0, -5E-13
-0.06, 0.5, -0.05, 4.3000000000000004E-13, 0, 0, 0
-0.08, 0.5, -0.05, 5E-14, 0, 0, 0
-0.1, 0.5, -0.05, -1.2000000000000002E-13, -5E-13, 0, -5E-13
-0.12, 0.5, -0.05, 2.0000000000000003E-14, 0, 0, 0
-0.14, 0.5, -0.05, 3.9000000000000005E-13, 0, 0, 5E-13
-0.16, 0.5, -0.05, 3.3E-13, 0, 0, 0
-0.18, 0.5, -0.05, -4.0000000000000006E-14, 0, 0, -5E-13
-0.2, 0.5, -0.05, 1.7E-13, 0, 0, 0
-0.22, 0.5, -0.05, 5E-14, 0, 0, 0
-0.24, 0.5, -0.05, 9.0000000000000008E-14, 0, 0, 0
-0.26, 0.5, -0.05, 2.0000000000000003E-14, 0, 0, 0
-0.28, 0.5, -0.05, 0, 0, 0, 0
-0.3, 0.5, -0.05, -2.4000000000000004E-13, 0, 0, -5E-13
-0.32, 0.5, -0.05, 2E-13, 0, 5E-13, 0
-0.34, 0.5, -0.05, 1.4E-13, 0, 0, 0
-0.36, 0.5, -0.05, -3.6000000000000003E-13, 0, 0, -5E-13
-0.38, 0.5, -0.05, -7E-14, 0, 0, 0
-0.4, 0.5, -0.05, 2.5E-13, 0, 0, 0
-0.42, 0.5, -0.05, 2.8E-13, 0, 0, 0
-0.44, 0.5, -0.05, 2.4000000000000004E-13, 0, 0, 0
-0.46, 0.5, -0.05, -2.0000000000000003E-14, 0, 0, 0
-0.48, 0.5, -0.05, 2.2000000000000002E-13, 0, 0, 0
-0.5, 0.5, -0.05, 3.5E-13, 0, 0, -5E-13
-0.52, 0.5, -0.05, 1.2000000000000002E-13, 0, 0, -5E-13
-0.54, 0.5, -0.05, -2.1000000000000001E-13, -5E-13, 0, 0
-0.56, 0.5, -0.05, 8.0000000000000013E-14, 0, 0, 0
-0.58, 0.5, -0.05, 1.3E-13, 0, 0, 0
-0.6, 0.5, -0.05, 2.6E-13, 0, 0, 0
-0.62, 0.5, -0.05, -9.0000000000000008E-14, 0, 0, 0
-0.64, 0.5, -0.05, -5E-14, 0, 0, 5E-13
-0.66, 0.5, -0.05, 9.0000000000000008E-14, 0, 0, 0
-0.68, 0.5, -0.05, -1.4E-13, 0, 0, 0
-0.70000000000000007, 0.5, -0.05, -8.0000000000000013E-14, 0, 0, 0
-0.72, 0.5, -0.05, -5E-14, 0, 0, 0
-0.74, 0.5, -0.05, 2.6E-13, 0, 0, -5E-13
-0.76, 0.5, -0.05, 2.4000000000000004E-13, 0, 0, 0
-0.78, 0.5, -0.05, -1E-13, 0, 0, 0
-0.8, 0.5, -0.05, 4.9E-13, 0, 0, 0
-0.82000000000000006, 0.5, -0.05, 5.7E-13, 0, 5E-13, 0
-0.84, 0.5, -0.05, 2.3000000000000003E-13, 0, 0, 0
-0.86, 0.5, -0.05, -3.0000000000000005E-14, 0, 5E-13, 0
-0.88, 0.5, -0.05, 4.0000000000000006E-14, 0, 0, 5E-13
-0.9, 0.5, -0.05, -1.9000000000000002E-13, 0, 0, -5E-13
-0.92, 0.5, -0.05, -5.5000000000000008E-13, 0, 5E-13, 0
-0.94000000000000006, 0.5, -0.05, -6.8E-13, 0, 1E-12, 0
-0.96, 0.5, -0.05, -1.5400000000000001E-12, 0, 1E-12, 0
-0.98, 0.5, -0.05, -2.2200000000000002E-12, 5E-13, 2.5E-12, 0
-1, 0.5, -0.05, -3.76E-12, 0, 4E-12, -5E-13
-1.02, 0.5, -0.05, -6.1200000000000006E-12, 0, 6E-12, -5E-13
-1.04, 0.5, -0.05, -1.0020000000000001E-11, 0, 1E-11, 0
-1.06, 0.5, -0.05, -1.641E-11, 0, 1.6E-11, -5E-13
-1.08, 0.5, -0.05, -2.7120000000000002E-11, 0, 2.75E-11, -5E-13
-1.1, 0.5, -0.05, -4.3830000000000005E-11, 0, 4.3999999999999997E-11, 0
-1.12, 0.5, -0.05, -7.1670000000000009E-11, 0, 7.2E-11, 0
-1.1400000000000001, 0.5, -0.05, -1.1303000000000001E-10, 0, 1.14E-10, 0
-1.16, 0.5, -0.05, -1.8155E-10, 0, 1.845E-10, 5E-13
-1.18, 0.5, -0.05, -2.8608E-10, 0, 2.885E-10, -5E-13
-1.2, 0.5, -0.05, -4.5031E-10, 0, 4.51E-10, -5E-13
-1.22, 0.5, -0.05, -6.8968E-10, -5E-13, 6.875E-10, 0
-1.24, 0.5, -0.05, -1.04835E-09, 0, 1.0545E-09, 0
-1.26, 0.5, -0.05, -1.5727E-09, 0, 1.555E-09, 0
-1.28, 0.5, -0.05, -2.2765E-09, 0, 2.298E-09, -5E-13
-1.3, 0.5, -0.05, -3.2631E-09, 0, 3.2425E-09, 0
-1.32, 0.5, -0.05, -4.473E-09, 0, 4.4895E-09, 0
-1.34, 0.5, -0.05, -6.0067E-09, -5E-13, 6E-09, -5E-13
-1.36, 0.5, -0.05, -7.7779E-09, 0, 7.7935E-09, -5E-13
-1.3800000000000001, 0.5, -0.05, -9.8687E-09, 0, 9.862E-09, 5E-13
-1.4000000000000001, 0.5, -0.05, -1.2151199999999998E-08, -5E-13, 1.2169999999999999E-08, 5E-13
-1.42, 0.5, -0.05, -1.4824199999999999E-08, 0, 1.4824999999999999E-08, 5E-13
-1.44, 0.5, -0.05, -1.74734E-08, 0, 1.7464999999999998E-08, -5E-13
-1.46, 0.5, -0.05, -2.0246599999999997E-08, 0, 2.0285E-08, -5E-13
-1.48, 0.5, -0.05, -2.31782E-08, 0, 2.311E-08, -5E-13
-1.5, 0.5, -0.05, -2.6106599999999998E-08, 0, 2.6124999999999997E-08, -5E-13
-1.52, 0.5, -0.05, -2.9170799999999996E-08, 0, 2.917E-08, -5E-13
-1.54, 0.5, -0.05, -3.21934E-08, 0, 3.2255E-08, 0
-1.56, 0.5, -0.05, -3.5325399999999995E-08, 0, 3.5349999999999996E-08, -5E-13
-1.58, 0.5, -0.05, -3.8468199999999995E-08, 0, 3.848E-08, 0
-1.6, 0.5, -0.05, -4.1685199999999997E-08, 0, 4.1695E-08, 0
-1.62, 0.5, -0.05, -4.4776E-08, 0, 4.486E-08, -5E-13
-1.6400000000000001, 0.5, -0.05, -4.8065399999999996E-08, 0, 4.8029999999999994E-08, -5E-13
-1.6600000000000001, 0.5, -0.05, -5.1232199999999996E-08, 0, 5.125E-08, 0
-1.68, 0.5, -0.05, -5.4545599999999996E-08, 0, 5.4514999999999995E-08, -5E-13
-1.7, 0.5, -0.05, -5.7709E-08, 0, 5.7755E-08, 5E-13
-1.72, 0.5, -0.05, -6.09622E-08, 0, 6.0985E-08, 0
-1.74, 0.5, -0.05, -6.4277799999999991E-08, 0, 6.4265E-08, -5E-13
-1.76, 0.5, -0.05, -6.75954E-08, -5E-13, 6.764E-08, 0
-1.78, 0.5, -0.05, -7.0958399999999988E-08, 0, 7.093E-08, 0
-1.8, 0.5, -0.05, -7.4218599999999989E-08, 0, 7.4245E-08, 5E-13
-1.82, 0.5, -0.05, -7.76216E-08, 0, 7.766E-08, 0
-1.84, 0.5, -0.05, -8.0979599999999993E-08, 0, 8.1029999999999992E-08, 0
-1.86, 0.5, -0.05, -8.4436199999999987E-08, 0, 8.4449999999999992E-08, 0
-1.8800000000000001, 0.5, -0.05, -8.79626E-08, 0, 8.798E-08, 0
-1.9000000000000001, 0.5, -0.05, -9.155919999999999E-08, -5E-13, 9.1534999999999992E-08, -5E-13
-1.92, 0.5, -0.05, -9.51274E-08, 0, 9.512E-08, -5E-13
-1.94, 0.5, -0.05, -9.8763E-08, 0, 9.88E-08, 0
-1.96, 0.5, -0.05, -1.0244939999999999E-07, 0, 1.0245E-07, -5E-13
-1.98, 0.5, -0.05, -1.063774E-07, 0, 1.0633499999999999E-07, 0
-2, 0.5, -0.05, -1.1016659999999999E-07, 0, 1.1017499999999999E-07, 5E-13
-2.02, 0.5, -0.05, -1.1425299999999998E-07, 0, 1.1434999999999999E-07, -5E-13
-2.04, 0.5, -0.05, -1.1848E-07, -5E-13, 1.1839999999999999E-07, -5E-13
-2.06, 0.5, -0.05, -1.2278E-07, 0, 1.228E-07, 0
-2.08, 0.5, -0.05, -1.2722E-07, 0, 1.2724999999999998E-07, -5E-13
-2.1, 0.5, -0.05, -1.3186E-07, 0, 1.3184999999999998E-07, -5E-13
-2.12, 0.5, -0.05, -1.3638E-07, 0, 1.3644999999999998E-07, 0
-2.14, 0.5, -0.05, -1.4116E-07, 0, 1.412E-07, -5E-13
-2.16, 0.5, -0.05, -1.4599999999999998E-07, 0, 1.4594999999999998E-07, 0
-2.18, 0.5, -0.05, -1.508E-07, 0, 1.5075E-07, -5E-13
-2.2, 0.5, -0.05, -1.5547999999999999E-07, 0, 1.5554999999999999E-07, 0
-2.22, 0.5, -0.05, -1.6048E-07, 0, 1.6044999999999998E-07, 0
-2.24, 0.5, -0.05, -1.6542E-07, 0, 1.6534999999999998E-07, 0
-2.2600000000000002, 0.5, -0.05, -1.7032E-07, 0, 1.7024999999999998E-07, 0
-2.2800000000000002, 0.5, -0.05, -1.7508E-07, 0, 1.7505E-07, 0
-2.3000000000000003, 0.5, -0.05, -1.8004E-07, -5E-13, 1.7995E-07, -5E-13
-2.32, 0.5, -0.05, -1.8464E-07, -5E-13, 1.8464999999999998E-07, -5E-13
-2.34, 0.5, -0.05, -1.8955999999999999E-07, 0, 1.8945E-07, -5E-13
-2.36, 0.5, -0.05, -1.9434E-07, 0, 1.9429999999999999E-07, 0
-2.38, 0.5, -0.05, -1.9928E-07, 0, 1.9919999999999998E-07, 5E-13
-2.4, 0.5, -0.05, -2.04E-07, 0, 2.039E-07, 0
-2.42, 0.5, -0.05, -2.0869999999999998E-07, 0, 2.0869999999999998E-07, 0
-2.44, 0.5, -0.05, -2.1348E-07, 0, 2.1344999999999997E-07, 0
-2.46, 0.5, -0.05, -2.1822E-07, 0, 2.1819999999999998E-07, 0
-2.48, 0.5, -0.05, -2.229E-07, 0, 2.229E-07, 0
-2.5, 0.5, -0.05, -2.2767999999999999E-07, 0, 2.2759999999999997E-07, 0
-2.52, 0.5, -0.05, -2.3224E-07, 0, 2.3234999999999999E-07, -5E-13
-2.54, 0.5, -0.05, -2.3702E-07, 0, 2.3709999999999997E-07, 0
-2.56, 0.5, -0.05, -2.417E-07, 0, 2.4174999999999995E-07, 0
-2.58, 0.5, -0.05, -2.4642E-07, 0, 2.4645E-07, 0
-2.6, 0.5, -0.05, -2.5116E-07, 0, 2.5109999999999997E-07, -5E-13
-2.62, 0.5, -0.05, -2.5576E-07, -5E-13, 2.5575E-07, 5E-13
-2.64, 0.5, -0.05, -2.6028E-07, 0, 2.6029999999999997E-07, -5E-13
-2.66, 0.5, -0.05, -2.6492E-07, 0, 2.6495E-07, 0
-2.68, 0.5, -0.05, -2.6946E-07, 0, 2.6949999999999997E-07, 0
-2.7, 0.5, -0.05, -2.741E-07, 0, 2.741E-07, 0
-2.72, 0.5, -0.05, -2.7866E-07, 0, 2.787E-07, 5E-13
-2.74, 0.5, -0.05, -2.8316E-07, 0, 2.8325E-07, -5E-13
-2.7600000000000002, 0.5, -0.05, -2.8774E-07, 0, 2.8774999999999997E-07, 0
-2.7800000000000002, 0.5, -0.05, -2.9208E-07, 0, 2.9235E-07, 0
-2.8000000000000003, 0.5, -0.05, -2.9674E-07, 0, 2.9674999999999995E-07, -5E-13
-2.82, 0.5, -0.05, -3.0118E-07, -5E-13, 3.0119999999999997E-07, 0
-2.84, 0.5, -0.05, -3.0578E-07, 0, 3.0579999999999995E-07, 0
-2.86, 0.5, -0.05, -3.1024E-07, 0, 3.1019999999999996E-07, -5E-13
-2.88, 0.5, -0.05, -3.1466E-07, 0, 3.1465E-07, 5E-13
-2.9, 0.5, -0.05, -3.1904E-07, 0, 3.191E-07, -5E-13
-2.92, 0.5, -0.05, -3.2354E-07, 0, 3.2349999999999995E-07, 0
-2.94, 0.5, -0.05, -3.2792E-07, 0, 3.2794999999999997E-07, -5E-13
-2.96, 0.5, -0.05, -3.3238E-07, 0, 3.323E-07, 0
-2.98, 0.5, -0.05, -3.3672E-07, 0, 3.3665E-07, 0
-3, 0.5, -0.05, -3.4114E-07, 0, 3.4114999999999995E-07, -5E-13
0.3, 0, -0.05, -9.0000000000000008E-14, 5E-13, -5E-13, -5E-13
0.28, 0, -0.05, 1.3E-13, 0, 0, 0
0.26, 0, -0.05, 6.0000000000000009E-14, 0, 0, 0
0.24, 0, -0.05, -3.1000000000000004E-13, 0, 0, 0
0.22, 0, -0.05, 8.0000000000000013E-14, 0, 0, 0
0.2, 0, -0.05, 4.4000000000000004E-13, 0, 0, 0
0.18, 0, -0.05, 4.6000000000000006E-13, 0, 0, 0
0.16, 0, -0.05, -4.0000000000000006E-14, -5E-13, 0, 0
0.14, 0, -0.05, 6.0000000000000009E-14, 0, 0, 5E-13
0.12, 0, -0.05, 2.1000000000000001E-13, 0, 0, 5E-13
0.1, 0, -0.05, 9.0000000000000008E-14, 0, 0, 0
0.08, 0, -0.05, -1.2000000000000002E-13, 0, 0, 5E-13
0.06, 0, -0.05, -4.8000000000000008E-13, 0, -5E-13, 0
0.04, 0, -0.05, 2E-13, 0, 0, 0
0.02, 0, -0.05, 1.2000000000000002E-13, 0, 0, 0
0, 0, -0.05, 4.0000000000000006E-14, 0, 0, -5E-13
-0.02, 0, -0.05, -1.0000000000000002E-14, 0, 0, 0
-0.04, 0, -0.05, 2.7E-13, 0, 0, 0
-0.06, 0, -0.05, 2.9000000000000003E-13, 0, 0, -5E-13
-0.08, 0, -0.05, 0, 0, 5E-13, -5E-13
-0.1, 0, -0.05, 4.0000000000000006E-14, 0, -5E-13, 0
-0.12, 0, -0.05, 1.8000000000000002E-13, 0, 0, 0
